model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_lut_9NUNLY.onnx,92,64,32,1,1,17.60512,0.00208,0.368874
conv-bn-relu_lut_PC59SI.onnx,46,64,32,1,1,4.40128,0.00208,0.12098000000000002
conv-bn-relu_lut_OC1QC2.onnx,92,96,32,1,1,26.272256,0.003104,0.416528
conv-bn-relu_lut_LINLA9.onnx,46,96,32,1,1,6.568064,0.003104,0.140884
conv-bn-relu_lut_VKQ3FP.onnx,92,128,32,1,1,34.939392,0.004128,0.546942
conv-bn-relu_lut_2HZ0V8.onnx,46,128,32,1,1,8.734848,0.004128,0.158656
conv-bn-relu_lut_IBDYI9.onnx,92,32,128,1,1,35.751936,0.004224,0.681146
conv-bn-relu_lut_L6Q40G.onnx,92,32,192,1,1,53.627904,0.006336,1.098992
conv-bn-relu_lut_GCJHQI.onnx,92,192,16,1,1,26.136832,0.003088,0.41232800000000003
conv-bn-relu_lut_99146Y.onnx,46,192,16,1,1,6.534208,0.003088,0.13739800000000002
conv-bn-relu_lut_A1UNTW.onnx,92,32,256,1,1,71.503872,0.008448,1.349424
conv-bn-relu_lut_71KMVS.onnx,92,256,16,1,1,34.803968,0.004112,0.48718
conv-bn-relu_lut_IK2PNV.onnx,46,256,16,1,1,8.700992,0.004112,0.155264
conv-bn-relu_lut_AZKOAQ.onnx,92,192,32,1,1,52.273664,0.006176,0.6492979999999999
conv-bn-relu_lut_BYD842.onnx,46,192,32,1,1,13.068416,0.006176,0.19832
conv-bn-relu_lut_AUNAFE.onnx,92,256,32,1,1,69.607936,0.008224,0.85153
conv-bn-relu_lut_IHHDCT.onnx,46,256,32,1,1,17.401984,0.008224,0.24244199999999996
conv-bn-relu_lut_KD7UZC.onnx,88,16,64,1,1,8.425472,0.001088,0.281158
conv-bn-relu_lut_XUE10G.onnx,88,64,16,1,1,8.05376,0.00104,0.19495
conv-bn-relu_lut_5XCWMS.onnx,44,64,16,1,1,2.01344,0.00104,0.08771400000000001
conv-bn-relu_lut_CEZAMB.onnx,88,16,96,1,1,12.638208,0.001632,0.38992199999999994
conv-bn-relu_lut_1Y8PT5.onnx,88,96,16,1,1,12.018688,0.001552,0.235408
conv-bn-relu_lut_LDKZVC.onnx,44,96,16,1,1,3.004672,0.001552,0.10054199999999999
conv-bn-relu_lut_G07U3U.onnx,88,16,128,1,1,16.850944,0.002176,0.49708399999999997
conv-bn-relu_lut_CM2KGF.onnx,88,128,16,1,1,15.983616,0.002064,0.379606
conv-bn-relu_lut_8V4S85.onnx,44,128,16,1,1,3.995904,0.002064,0.11155799999999999
conv-bn-relu_lut_T4GZ6N.onnx,88,64,32,1,1,16.10752,0.00208,0.303308
conv-bn-relu_lut_1WLL7G.onnx,44,64,32,1,1,4.02688,0.00208,0.11606400000000001
conv-bn-relu_lut_PULCKY.onnx,88,96,32,1,1,24.037376,0.003104,0.40016399999999996
conv-bn-relu_lut_1LW4Z4.onnx,44,96,32,1,1,6.009344,0.003104,0.191568
conv-bn-relu_lut_L7N5B7.onnx,88,128,32,1,1,31.967232,0.004128,0.459716
conv-bn-relu_lut_NI5J77.onnx,44,128,32,1,1,7.991808,0.004128,0.150434
conv-bn-relu_lut_QSC87X.onnx,88,32,128,1,1,32.710656,0.004224,0.6382
conv-bn-relu_lut_UPQOLM.onnx,88,32,192,1,1,49.065984,0.006336,0.9180919999999999
conv-bn-relu_lut_Q224DZ.onnx,88,192,16,1,1,23.913472,0.003088,0.38183
conv-bn-relu_lut_63PNAM.onnx,44,192,16,1,1,5.978368,0.003088,0.130334
conv-bn-relu_lut_S9R2R6.onnx,88,32,256,1,1,65.421312,0.008448,1.302914
conv-bn-relu_lut_C9ZTHF.onnx,88,256,16,1,1,31.843328,0.004112,0.457532
conv-bn-relu_lut_TJ86XU.onnx,44,256,16,1,1,7.960832,0.004112,0.14910800000000002
conv-bn-relu_lut_I9AFD5.onnx,88,192,32,1,1,47.826944,0.006176,0.616334
conv-bn-relu_lut_DG9PRZ.onnx,44,192,32,1,1,11.956736,0.006176,0.19035199999999997
conv-bn-relu_lut_XG9KSF.onnx,88,256,32,1,1,63.686656,0.008224,0.8005900000000001
conv-bn-relu_lut_FL3YPA.onnx,44,256,32,1,1,15.921664,0.008224,0.22945000000000004
conv-bn-relu_lut_5PP30M.onnx,84,16,64,1,1,7.676928,0.001088,0.264934
conv-bn-relu_lut_BL43GK.onnx,84,64,16,1,1,7.33824,0.00104,0.18613000000000002
conv-bn-relu_lut_Y7LADC.onnx,42,64,16,1,1,1.83456,0.00104,0.08655
conv-bn-relu_lut_4GOVIY.onnx,84,16,96,1,1,11.515392,0.001632,0.39529000000000003
conv-bn-relu_lut_NQZJKT.onnx,84,96,16,1,1,10.950912,0.001552,0.22219799999999998
conv-bn-relu_lut_65PGPQ.onnx,42,96,16,1,1,2.737728,0.001552,0.10276600000000002
conv-bn-relu_lut_J58L07.onnx,84,16,128,1,1,15.353856,0.002176,0.496644
conv-bn-relu_lut_3ST8VU.onnx,84,128,16,1,1,14.563584,0.002064,0.298836
conv-bn-relu_lut_IPEBJQ.onnx,42,128,16,1,1,3.640896,0.002064,0.10090199999999999
conv-bn-relu_lut_R19RHS.onnx,84,64,32,1,1,14.67648,0.00208,0.28310599999999997
conv-bn-relu_lut_40WZC3.onnx,42,64,32,1,1,3.66912,0.00208,0.10053199999999998
conv-bn-relu_lut_OGKBHM.onnx,84,96,32,1,1,21.901824,0.003104,0.39168600000000003
conv-bn-relu_lut_M1C0R9.onnx,42,96,32,1,1,5.475456,0.003104,0.13039
conv-bn-relu_lut_ESKN93.onnx,84,128,32,1,1,29.127168,0.004128,0.43422799999999995
conv-bn-relu_lut_VEKASX.onnx,42,128,32,1,1,7.281792,0.004128,0.14058
conv-bn-relu_lut_S830D9.onnx,84,32,128,1,1,29.804544,0.004224,0.606824
conv-bn-relu_lut_TM602N.onnx,84,32,192,1,1,44.706816,0.006336,0.88151
conv-bn-relu_lut_716QS9.onnx,84,192,16,1,1,21.788928,0.003088,0.35790599999999995
conv-bn-relu_lut_KXJBBJ.onnx,42,192,16,1,1,5.447232,0.003088,0.122514
conv-bn-relu_lut_R6S4F7.onnx,84,32,256,1,1,59.609088,0.008448,1.144058
conv-bn-relu_lut_0RJZ25.onnx,84,256,16,1,1,29.014272,0.004112,0.45626
conv-bn-relu_lut_9OBTN7.onnx,42,256,16,1,1,7.253568,0.004112,0.14020400000000002
conv-bn-relu_lut_SLXOYC.onnx,84,192,32,1,1,43.577856,0.006176,0.563256
conv-bn-relu_lut_S7PPBU.onnx,42,192,32,1,1,10.894464,0.006176,0.173604
conv-bn-relu_lut_Q3VWYU.onnx,84,256,32,1,1,58.028544,0.008224,0.68446
conv-bn-relu_lut_55KB7B.onnx,42,256,32,1,1,14.507136,0.008224,0.24678000000000005
conv-bn-relu_lut_HWT1H9.onnx,80,16,64,1,1,6.9632,0.001088,0.22816400000000003
conv-bn-relu_lut_9IADPJ.onnx,80,64,16,1,1,6.656,0.00104,0.171116
conv-bn-relu_lut_YYUVHZ.onnx,40,64,16,1,1,1.664,0.00104,0.08052400000000001
conv-bn-relu_lut_F7TLIL.onnx,80,16,96,1,1,10.4448,0.001632,0.33494399999999996
conv-bn-relu_lut_PVQEF2.onnx,80,96,16,1,1,9.9328,0.001552,0.19478600000000001
conv-bn-relu_lut_HYV6P2.onnx,40,96,16,1,1,2.4832,0.001552,0.08935599999999999
conv-bn-relu_lut_L7R3G7.onnx,80,16,128,1,1,13.9264,0.002176,0.428062
conv-bn-relu_lut_QCQCJ7.onnx,80,128,16,1,1,13.2096,0.002064,0.273072
conv-bn-relu_lut_XQC12M.onnx,40,128,16,1,1,3.3024,0.002064,0.099332
conv-bn-relu_lut_0TRXHX.onnx,80,64,32,1,1,13.312,0.00208,0.31115000000000004
conv-bn-relu_lut_J45V0D.onnx,40,64,32,1,1,3.328,0.00208,0.103966
conv-bn-relu_lut_7K4SPN.onnx,80,96,32,1,1,19.8656,0.003104,0.33465200000000006
conv-bn-relu_lut_HBNCQG.onnx,40,96,32,1,1,4.9664,0.003104,0.121612
conv-bn-relu_lut_LMIB53.onnx,80,128,32,1,1,26.4192,0.004128,0.405594
conv-bn-relu_lut_4QRDF5.onnx,40,128,32,1,1,6.6048,0.004128,0.13500600000000001
conv-bn-relu_lut_5KVW87.onnx,80,32,128,1,1,27.0336,0.004224,0.52827
conv-bn-relu_lut_OBO63R.onnx,80,32,192,1,1,40.5504,0.006336,0.840576
conv-bn-relu_lut_9GZQEY.onnx,80,192,16,1,1,19.7632,0.003088,0.32816599999999996
conv-bn-relu_lut_CO2L5C.onnx,40,192,16,1,1,4.9408,0.003088,0.11456999999999999
conv-bn-relu_lut_PP926J.onnx,80,32,256,1,1,54.0672,0.008448,1.0653359999999998
conv-bn-relu_lut_LH0T4I.onnx,80,256,16,1,1,26.3168,0.004112,0.382898
conv-bn-relu_lut_6WHXMD.onnx,40,256,16,1,1,6.5792,0.004112,0.117874
conv-bn-relu_lut_65E370.onnx,80,192,32,1,1,39.5264,0.006176,0.4989759999999999
conv-bn-relu_lut_OT2TN8.onnx,40,192,32,1,1,9.8816,0.006176,0.22428599999999999
conv-bn-relu_lut_CTFCTZ.onnx,80,256,32,1,1,52.6336,0.008224,0.6290979999999999
conv-bn-relu_lut_UVGPUR.onnx,40,256,32,1,1,13.1584,0.008224,0.19523600000000002
conv-bn-relu_lut_7GQHI8.onnx,112,16,8,1,1,1.705984,0.000136,0.32752600000000004
conv-bn-relu_lut_A5ND22.onnx,112,8,8,3,1,7.325696,0.000584,0.908042
conv-bn-relu_lut_6PVRAA.onnx,112,8,16,1,1,1.806336,0.000144,0.18417
conv-bn-relu_lut_UX3FU3.onnx,112,8,8,3,2,1.831424,0.000584,0.26115200000000005
conv-bn-relu_lut_SPKAPU.onnx,56,8,16,1,1,0.451584,0.000144,0.08355200000000002
conv-bn-relu_lut_MIMG6H.onnx,112,16,16,3,1,29.10208,0.00232,0.6769580000000001
conv-bn-relu_lut_GGZR3Q.onnx,112,16,16,3,2,7.27552,0.00232,0.21229599999999998
conv-bn-relu_lut_JR58WM.onnx,112,16,24,1,1,5.117952,0.000408,0.25455399999999995
conv-bn-relu_lut_L4N6QS.onnx,112,24,24,3,1,65.329152,0.005208,1.238654
conv-bn-relu_lut_U7WIV5.onnx,112,24,16,1,1,5.0176,0.0004,0.20580400000000001
conv-bn-relu_lut_LDXYTD.onnx,112,24,24,3,2,16.332288,0.005208,0.34636600000000006
conv-bn-relu_lut_ODRDWW.onnx,56,24,16,1,1,1.2544,0.0004,0.08789799999999999
conv-bn-relu_lut_9YOHLJ.onnx,112,8,8,5,1,20.170752,0.001608,1.7008520000000003
conv-bn-relu_lut_3XULYZ.onnx,112,8,8,5,2,5.042688,0.001608,0.41761399999999993
conv-bn-relu_lut_UQXZQL.onnx,112,16,16,5,1,80.482304,0.006416,1.46963
conv-bn-relu_lut_FPFPM3.onnx,112,16,16,5,2,20.120576,0.006416,0.40727
conv-bn-relu_lut_MAL4F2.onnx,112,24,24,5,1,180.934656,0.014424,2.902972
conv-bn-relu_lut_WQX02I.onnx,112,24,24,5,2,45.233664,0.014424,0.74572
conv-bn-relu_lut_4AIFXR.onnx,112,8,8,7,1,39.438336,0.003144,2.5992
conv-bn-relu_lut_UVESC2.onnx,112,8,8,7,2,9.859584,0.003144,0.768346
conv-bn-relu_lut_ND8T2P.onnx,112,16,16,7,1,157.55264,0.01256,2.81808
conv-bn-relu_lut_Z4RGES.onnx,112,16,16,7,2,39.38816,0.01256,0.680674
conv-bn-relu_lut_FC17IS.onnx,112,24,24,7,1,354.342912,0.028248,5.4759720000000005
conv-bn-relu_lut_CUFKSG.onnx,112,24,24,7,2,88.585728,0.028248,1.338556
conv-bn-relu_lut_UJQ20S.onnx,112,32,32,3,1,116.006912,0.009248,1.525436
conv-bn-relu_lut_PFIRZW.onnx,112,32,32,3,2,29.001728,0.009248,0.41287000000000007
conv-bn-relu_lut_Q51ZEX.onnx,112,16,48,1,1,10.235904,0.000816,0.33207
conv-bn-relu_lut_AM8KI0.onnx,112,48,48,3,1,260.714496,0.020784,2.944478
conv-bn-relu_lut_6JZ702.onnx,112,48,32,1,1,19.668992,0.001568,0.39062399999999997
conv-bn-relu_lut_WVT15M.onnx,112,48,48,3,2,65.178624,0.020784,0.7611680000000001
conv-bn-relu_lut_2XVWQZ.onnx,56,48,32,1,1,4.917248,0.001568,0.13680799999999999
conv-bn-relu_lut_YVIFUD.onnx,112,32,32,5,1,321.527808,0.025632,3.613316
conv-bn-relu_lut_8PG67M.onnx,112,32,32,5,2,80.381952,0.025632,0.9428359999999998
conv-bn-relu_lut_1TQP9G.onnx,112,48,48,5,1,723.136512,0.057648,7.399602
conv-bn-relu_lut_FQCG6U.onnx,112,48,48,5,2,180.784128,0.057648,1.9732299999999998
conv-bn-relu_lut_GA3SE2.onnx,112,32,32,7,1,629.809152,0.050208,6.8618380000000005
conv-bn-relu_lut_7CUH00.onnx,112,32,32,7,2,157.452288,0.050208,1.70249
conv-bn-relu_lut_ZUJMCU.onnx,112,48,48,7,1,1416.769536,0.112944,13.996918
conv-bn-relu_lut_ULXFBO.onnx,112,48,48,7,2,354.192384,0.112944,3.477374
conv-bn-relu_lut_4FT9XE.onnx,112,32,8,1,1,3.311616,0.000264,0.30113599999999996
conv-bn-relu_lut_EJ5K7L.onnx,112,32,24,1,1,9.934848,0.000792,0.316632
conv-bn-relu_lut_6GIXE0.onnx,112,32,48,1,1,19.869696,0.001584,0.41678000000000004
conv-bn-relu_lut_NYEX6V.onnx,108,16,8,1,1,1.586304,0.000136,0.26822
conv-bn-relu_lut_D20NWI.onnx,108,8,8,3,1,6.811776,0.000584,0.8546499999999999
conv-bn-relu_lut_5V5VS3.onnx,108,8,16,1,1,1.679616,0.000144,0.18111399999999997
conv-bn-relu_lut_HPLPVI.onnx,108,8,8,3,2,1.702944,0.000584,0.25393
conv-bn-relu_lut_21ANUE.onnx,54,8,16,1,1,0.419904,0.000144,0.07977000000000001
conv-bn-relu_lut_VH748R.onnx,108,16,16,3,1,27.06048,0.00232,0.6555899999999999
conv-bn-relu_lut_USGD4B.onnx,108,16,16,3,2,6.76512,0.00232,0.20726
conv-bn-relu_lut_96YQW2.onnx,108,16,24,1,1,4.758912,0.000408,0.246364
conv-bn-relu_lut_QJY2B6.onnx,108,24,24,3,1,60.746112,0.005208,1.1924700000000001
conv-bn-relu_lut_OHZEP7.onnx,108,24,16,1,1,4.6656,0.0004,0.243938
conv-bn-relu_lut_VS3UXR.onnx,108,24,24,3,2,15.186528,0.005208,0.340762
conv-bn-relu_lut_414OBT.onnx,54,24,16,1,1,1.1664,0.0004,0.08625
conv-bn-relu_lut_84QPKV.onnx,108,8,8,5,1,18.755712,0.001608,1.431932
conv-bn-relu_lut_KCRYFU.onnx,108,8,8,5,2,4.688928,0.001608,0.44485399999999997
conv-bn-relu_lut_D6OYKH.onnx,108,16,16,5,1,74.836224,0.006416,1.434488
conv-bn-relu_lut_DGJB9N.onnx,108,16,16,5,2,18.709056,0.006416,0.38710000000000006
conv-bn-relu_lut_IA6FCZ.onnx,108,24,24,5,1,168.241536,0.014424,2.7642759999999997
conv-bn-relu_lut_Q4T5J8.onnx,108,24,24,5,2,42.060384,0.014424,0.728902
conv-bn-relu_lut_XYJ7WV.onnx,108,8,8,7,1,36.671616,0.003144,2.6649719999999997
conv-bn-relu_lut_PBN4KB.onnx,108,8,8,7,2,9.167904,0.003144,0.641286
conv-bn-relu_lut_VJ4DG3.onnx,108,16,16,7,1,146.49984,0.01256,2.652128
conv-bn-relu_lut_2TKD5Q.onnx,108,16,16,7,2,36.62496,0.01256,0.769926
conv-bn-relu_lut_75R1ZM.onnx,108,24,24,7,1,329.484672,0.028248,5.157328
conv-bn-relu_lut_TN0XLV.onnx,108,24,24,7,2,82.371168,0.028248,1.213824
conv-bn-relu_lut_XOCDS2.onnx,108,32,32,3,1,107.868672,0.009248,1.41818
conv-bn-relu_lut_FHBB7E.onnx,108,32,32,3,2,26.967168,0.009248,0.38413200000000003
conv-bn-relu_lut_U5BKC8.onnx,108,16,48,1,1,9.517824,0.000816,0.33676800000000007
conv-bn-relu_lut_LCC750.onnx,108,48,48,3,1,242.424576,0.020784,2.590982
conv-bn-relu_lut_62B6JI.onnx,108,48,32,1,1,18.289152,0.001568,0.369564
conv-bn-relu_lut_9BHYJM.onnx,108,48,48,3,2,60.606144,0.020784,0.7328560000000001
conv-bn-relu_lut_VRCOET.onnx,54,48,32,1,1,4.572288,0.001568,0.12881800000000002
conv-bn-relu_lut_Z13JTV.onnx,108,32,32,5,1,298.971648,0.025632,3.356468
conv-bn-relu_lut_57UK1M.onnx,108,32,32,5,2,74.742912,0.025632,0.9516819999999999
conv-bn-relu_lut_EDWOZJ.onnx,108,48,48,5,1,672.406272,0.057648,6.93427
conv-bn-relu_lut_96SH4P.onnx,108,48,48,5,2,168.101568,0.057648,1.7670379999999999
conv-bn-relu_lut_J4ZMVA.onnx,108,32,32,7,1,585.626112,0.050208,6.467818
conv-bn-relu_lut_7TCSAL.onnx,108,32,32,7,2,146.406528,0.050208,1.606744
conv-bn-relu_lut_NVALGM.onnx,108,48,48,7,1,1317.378816,0.112944,13.227150000000002
conv-bn-relu_lut_0L4XSR.onnx,108,48,48,7,2,329.344704,0.112944,3.2152380000000003
conv-bn-relu_lut_YC99MU.onnx,108,32,8,1,1,3.079296,0.000264,0.281436
conv-bn-relu_lut_52RXNX.onnx,108,32,24,1,1,9.237888,0.000792,0.29109199999999996
conv-bn-relu_lut_GAUK63.onnx,108,32,48,1,1,18.475776,0.001584,0.39163400000000004
conv-bn-relu_lut_25YKMT.onnx,104,16,8,1,1,1.470976,0.000136,0.23590799999999995
conv-bn-relu_lut_OMXE8E.onnx,104,8,8,3,1,6.316544,0.000584,1.037658
conv-bn-relu_lut_2JDJQA.onnx,104,8,16,1,1,1.557504,0.000144,0.162778
conv-bn-relu_lut_4HZU9L.onnx,104,8,8,3,2,1.579136,0.000584,0.22814599999999996
conv-bn-relu_lut_A8W28Q.onnx,52,8,16,1,1,0.389376,0.000144,0.07652
conv-bn-relu_lut_A3ZPIE.onnx,104,16,16,3,1,25.09312,0.00232,0.618892
conv-bn-relu_lut_0I9W8B.onnx,104,16,16,3,2,6.27328,0.00232,0.24881000000000003
conv-bn-relu_lut_14VNTM.onnx,104,16,24,1,1,4.412928,0.000408,0.22559800000000002
conv-bn-relu_lut_1KGKUP.onnx,104,24,24,3,1,56.329728,0.005208,1.048816
conv-bn-relu_lut_05L47Q.onnx,104,24,16,1,1,4.3264,0.0004,0.21119
conv-bn-relu_lut_5Z3UAN.onnx,104,24,24,3,2,14.082432,0.005208,0.30435000000000006
conv-bn-relu_lut_1PXCN7.onnx,52,24,16,1,1,1.0816,0.0004,0.081908
conv-bn-relu_lut_V4LZPW.onnx,104,8,8,5,1,17.392128,0.001608,1.3971740000000001
conv-bn-relu_lut_F25B6O.onnx,104,8,8,5,2,4.348032,0.001608,0.367328
conv-bn-relu_lut_TNFFMI.onnx,104,16,16,5,1,69.395456,0.006416,1.306746
conv-bn-relu_lut_ITFLFV.onnx,104,16,16,5,2,17.348864,0.006416,0.35375200000000007
conv-bn-relu_lut_CK0TP3.onnx,104,24,24,5,1,156.009984,0.014424,2.545884
conv-bn-relu_lut_M5ZZ4J.onnx,104,24,24,5,2,39.002496,0.014424,0.667298
conv-bn-relu_lut_7JNHAZ.onnx,104,8,8,7,1,34.005504,0.003144,2.2993580000000002
conv-bn-relu_lut_JRMFF3.onnx,104,8,8,7,2,8.501376,0.003144,0.7539700000000001
conv-bn-relu_lut_5PJPC1.onnx,104,16,16,7,1,135.84896,0.01256,2.277222
conv-bn-relu_lut_1Q8AY6.onnx,104,16,16,7,2,33.96224,0.01256,0.729766
conv-bn-relu_lut_QXQXT1.onnx,104,24,24,7,1,305.530368,0.028248,4.793536
conv-bn-relu_lut_H2M34M.onnx,104,24,24,7,2,76.382592,0.028248,1.166622
conv-bn-relu_lut_SUCU3X.onnx,104,32,32,3,1,100.026368,0.009248,1.2630780000000001
conv-bn-relu_lut_NSOW82.onnx,104,32,32,3,2,25.006592,0.009248,0.481232
conv-bn-relu_lut_IZU5FY.onnx,104,16,48,1,1,8.825856,0.000816,0.30615800000000004
conv-bn-relu_lut_0H7E28.onnx,104,48,48,3,1,224.799744,0.020784,2.4561279999999996
conv-bn-relu_lut_4ZS317.onnx,104,48,32,1,1,16.959488,0.001568,0.35934
conv-bn-relu_lut_I20KFM.onnx,104,48,48,3,2,56.199936,0.020784,0.651604
conv-bn-relu_lut_ABMHPU.onnx,52,48,32,1,1,4.239872,0.001568,0.17503999999999997
conv-bn-relu_lut_MAGYFS.onnx,104,32,32,5,1,277.235712,0.025632,3.0471719999999998
conv-bn-relu_lut_V91PLW.onnx,104,32,32,5,2,69.308928,0.025632,0.812114
conv-bn-relu_lut_MTT27E.onnx,104,48,48,5,1,623.520768,0.057648,6.272596
conv-bn-relu_lut_HMEXAK.onnx,104,48,48,5,2,155.880192,0.057648,1.6051980000000001
conv-bn-relu_lut_PT0XYY.onnx,104,32,32,7,1,543.049728,0.050208,6.037558
conv-bn-relu_lut_7E0MLS.onnx,104,32,32,7,2,135.762432,0.050208,1.447714
conv-bn-relu_lut_UZQH1P.onnx,104,48,48,7,1,1221.602304,0.112944,12.02605
conv-bn-relu_lut_3PNIRS.onnx,104,48,48,7,2,305.400576,0.112944,3.0349660000000003
conv-bn-relu_lut_51P2HW.onnx,104,32,8,1,1,2.855424,0.000264,0.26332599999999995
conv-bn-relu_lut_GOS1Q9.onnx,104,32,24,1,1,8.566272,0.000792,0.275892
conv-bn-relu_lut_ITCHH2.onnx,104,32,48,1,1,17.132544,0.001584,0.37951599999999996
conv-bn-relu_lut_ZZOSW6.onnx,100,16,8,1,1,1.36,0.000136,0.22277000000000002
conv-bn-relu_lut_CM3HML.onnx,100,8,8,3,1,5.84,0.000584,0.7613059999999999
conv-bn-relu_lut_FI9246.onnx,100,8,16,1,1,1.44,0.000144,0.15069
conv-bn-relu_lut_OSLOYE.onnx,100,8,8,3,2,1.46,0.000584,0.21990200000000004
conv-bn-relu_lut_J0CCB3.onnx,50,8,16,1,1,0.36,0.000144,0.07653
conv-bn-relu_lut_N1BE2M.onnx,100,16,16,3,1,23.2,0.00232,0.5547179999999998
conv-bn-relu_lut_5KQ5TM.onnx,100,16,16,3,2,5.8,0.00232,0.18126799999999998
conv-bn-relu_lut_4F6MEA.onnx,100,16,24,1,1,4.08,0.000408,0.23896399999999998
conv-bn-relu_lut_Q7ICG7.onnx,100,24,24,3,1,52.08,0.005208,0.974954
conv-bn-relu_lut_J47QTB.onnx,100,24,16,1,1,4.0,0.0004,0.17418399999999995
conv-bn-relu_lut_NM36ZV.onnx,100,24,24,3,2,13.02,0.005208,0.310618
conv-bn-relu_lut_0EW2KT.onnx,50,24,16,1,1,1.0,0.0004,0.08506
conv-bn-relu_lut_WA980Y.onnx,100,8,8,5,1,16.08,0.001608,1.3389700000000002
conv-bn-relu_lut_67JVOJ.onnx,100,8,8,5,2,4.02,0.001608,0.34417400000000004
conv-bn-relu_lut_97F761.onnx,100,16,16,5,1,64.16,0.006416,1.1989280000000002
conv-bn-relu_lut_3VWX4G.onnx,100,16,16,5,2,16.04,0.006416,0.335812
conv-bn-relu_lut_OFRUSO.onnx,100,24,24,5,1,144.24,0.014424,2.433358
conv-bn-relu_lut_YCAGLS.onnx,100,24,24,5,2,36.06,0.014424,0.613022
conv-bn-relu_lut_2I790H.onnx,100,8,8,7,1,31.44,0.003144,2.1127320000000003
conv-bn-relu_lut_VKUNFJ.onnx,100,8,8,7,2,7.86,0.003144,0.5453319999999999
conv-bn-relu_lut_QF2RDI.onnx,100,16,16,7,1,125.6,0.01256,2.345534
conv-bn-relu_lut_YOD8TJ.onnx,100,16,16,7,2,31.4,0.01256,0.530506
conv-bn-relu_lut_6ZU5X6.onnx,100,24,24,7,1,282.48,0.028248,4.231386
conv-bn-relu_lut_0EH1EI.onnx,100,24,24,7,2,70.62,0.028248,1.090948
conv-bn-relu_lut_CM6Z76.onnx,100,32,32,3,1,92.48,0.009248,1.233168
conv-bn-relu_lut_3TDJK8.onnx,100,32,32,3,2,23.12,0.009248,0.34810199999999997
conv-bn-relu_lut_N8NZMC.onnx,100,16,48,1,1,8.16,0.000816,0.300668
conv-bn-relu_lut_32R2UD.onnx,100,48,48,3,1,207.84,0.020784,2.2717359999999998
conv-bn-relu_lut_X4TICX.onnx,100,48,32,1,1,15.68,0.001568,0.351386
conv-bn-relu_lut_A30LPH.onnx,100,48,48,3,2,51.96,0.020784,0.603328
conv-bn-relu_lut_6UPENA.onnx,50,48,32,1,1,3.92,0.001568,0.16387600000000002
conv-bn-relu_lut_EQU1NZ.onnx,100,32,32,5,1,256.32,0.025632,2.9413280000000004
conv-bn-relu_lut_3DCM8I.onnx,100,32,32,5,2,64.08,0.025632,0.77586
conv-bn-relu_lut_CQR2WA.onnx,100,48,48,5,1,576.48,0.057648,6.21922
conv-bn-relu_lut_SSOAEZ.onnx,100,48,48,5,2,144.12,0.057648,1.549236
conv-bn-relu_lut_ENG1EW.onnx,100,32,32,7,1,502.08,0.050208,5.490972
conv-bn-relu_lut_6U6P7Q.onnx,100,32,32,7,2,125.52,0.050208,1.435786
conv-bn-relu_lut_CGDPXJ.onnx,100,48,48,7,1,1129.44,0.112944,11.152201999999999
conv-bn-relu_lut_8EW1OL.onnx,100,48,48,7,2,282.36,0.112944,2.835452
conv-bn-relu_lut_7T0A3U.onnx,100,32,8,1,1,2.64,0.000264,0.24761200000000003
conv-bn-relu_lut_795Y3W.onnx,100,32,24,1,1,7.92,0.000792,0.28837599999999997
conv-bn-relu_lut_H1W4RT.onnx,100,32,48,1,1,15.84,0.001584,0.386812
conv-bn-relu_lut_J03DHT.onnx,96,16,8,1,1,1.253376,0.000136,0.20812199999999997
conv-bn-relu_lut_CB4UXH.onnx,96,8,8,3,1,5.382144,0.000584,0.6768219999999999
conv-bn-relu_lut_HZOUED.onnx,96,8,16,1,1,1.327104,0.000144,0.16278199999999998
conv-bn-relu_lut_IAYSEZ.onnx,96,8,8,3,2,1.345536,0.000584,0.223524
conv-bn-relu_lut_DD7BG8.onnx,48,8,16,1,1,0.331776,0.000144,0.06869399999999999
conv-bn-relu_lut_6E3J5L.onnx,96,16,16,3,1,21.38112,0.00232,0.655574
conv-bn-relu_lut_XHOQDT.onnx,96,16,16,3,2,5.34528,0.00232,0.16976600000000003
conv-bn-relu_lut_ALJBD6.onnx,96,16,24,1,1,3.760128,0.000408,0.20036199999999998
conv-bn-relu_lut_0CNWLZ.onnx,96,24,24,3,1,47.996928,0.005208,0.864522
conv-bn-relu_lut_K5GH2D.onnx,96,24,16,1,1,3.6864,0.0004,0.16232599999999997
conv-bn-relu_lut_ZKL38X.onnx,96,24,24,3,2,11.999232,0.005208,0.24832399999999996
conv-bn-relu_lut_LC7RU6.onnx,48,24,16,1,1,0.9216,0.0004,0.07698200000000001
conv-bn-relu_lut_3WC6IR.onnx,96,8,8,5,1,14.819328,0.001608,1.1505480000000001
conv-bn-relu_lut_7GSPLJ.onnx,96,8,8,5,2,3.704832,0.001608,0.318932
conv-bn-relu_lut_HU9BZR.onnx,96,16,16,5,1,59.129856,0.006416,1.1281599999999998
conv-bn-relu_lut_41EQLL.onnx,96,16,16,5,2,14.782464,0.006416,0.313802
conv-bn-relu_lut_EURGVZ.onnx,96,24,24,5,1,132.931584,0.014424,2.134828
conv-bn-relu_lut_8NNW7L.onnx,96,24,24,5,2,33.232896,0.014424,0.729098
